-5.0000e-02,1.04314
-4.9990e-02,1.04313
-4.9980e-02,1.04309
-4.9970e-02,1.04308
-4.9960e-02,1.04312
-4.9950e-02,1.04316
-4.9940e-02,1.04307
-4.9930e-02,1.04308
-4.9920e-02,1.04305
-4.9910e-02,1.04311
-4.9900e-02,1.04307
-4.9890e-02,1.04303
-4.9880e-02,1.0431
-4.9870e-02,1.04312
-4.9860e-02,1.04308
-4.9850e-02,1.04307
-4.9840e-02,1.04309
-4.9830e-02,1.04311
-4.9820e-02,1.0431
-4.9810e-02,1.04312
-4.9800e-02,1.04307
-4.9790e-02,1.0431
-4.9780e-02,1.04312
-4.9770e-02,1.04312
-4.9760e-02,1.04311
-4.9750e-02,1.04311
-4.9740e-02,1.04307
-4.9730e-02,1.04305
-4.9720e-02,1.04312
-4.9710e-02,1.04307
-4.9700e-02,1.0431
-4.9690e-02,1.04313
-4.9680e-02,1.04312
-4.9670e-02,1.04305
-4.9660e-02,1.04314
-4.9650e-02,1.04308
-4.9640e-02,1.04312
-4.9630e-02,1.04308
-4.9620e-02,1.04307
-4.9610e-02,1.04313
-4.9600e-02,1.0431
-4.9590e-02,1.04315
-4.9580e-02,1.0431
-4.9570e-02,1.04311
-4.9560e-02,1.04312
-4.9550e-02,1.04313
-4.9540e-02,1.04312
-4.9530e-02,1.04307
-4.9520e-02,1.04312
-4.9510e-02,1.04312
-4.9500e-02,1.0431
-4.9490e-02,1.0431
-4.9480e-02,1.04309
-4.9470e-02,1.0431
-4.9460e-02,1.0431
-4.9450e-02,1.04309
-4.9440e-02,1.04312
-4.9430e-02,1.04308
-4.9420e-02,1.04311
-4.9410e-02,1.0431
-4.9400e-02,1.04312
-4.9390e-02,1.04305
-4.9380e-02,1.04304
-4.9370e-02,1.04307
-4.9360e-02,1.04315
-4.9350e-02,1.0431
-4.9340e-02,1.04309
-4.9330e-02,1.04313
-4.9320e-02,1.0431
-4.9310e-02,1.04312
-4.9300e-02,1.04309
-4.9290e-02,1.04307
-4.9280e-02,1.04308
-4.9270e-02,1.04315
-4.9260e-02,1.04315
-4.9250e-02,1.04313
-4.9240e-02,1.04307
-4.9230e-02,1.04312
-4.9220e-02,1.04312
-4.9210e-02,1.04312
-4.9200e-02,1.04311
-4.9190e-02,1.04308
-4.9180e-02,1.04309
-4.9170e-02,1.04314
-4.9160e-02,1.04307
-4.9150e-02,1.04307
-4.9140e-02,1.04307
-4.9130e-02,1.04304
-4.9120e-02,1.0431
-4.9110e-02,1.04307
-4.9100e-02,1.04304
-4.9090e-02,1.04309
-4.9080e-02,1.04308
-4.9070e-02,1.04307
-4.9060e-02,1.04306
-4.9050e-02,1.04305
-4.9040e-02,1.04307
-4.9030e-02,1.04312
-4.9020e-02,1.0431
-4.9010e-02,1.04306
-4.9000e-02,1.0431
-4.8990e-02,1.04309
-4.8980e-02,1.04312
-4.8970e-02,1.0431
-4.8960e-02,1.04309
-4.8950e-02,1.0431
-4.8940e-02,1.04308
-4.8930e-02,1.04311
-4.8920e-02,1.0431
-4.8910e-02,1.04309
-4.8900e-02,1.04307
-4.8890e-02,1.04315
-4.8880e-02,1.04314
-4.8870e-02,1.04314
-4.8860e-02,1.04312
-4.8850e-02,1.04312
-4.8840e-02,1.04314
-4.8830e-02,1.04313
-4.8820e-02,1.04315
-4.8810e-02,1.04311
-4.8800e-02,1.04309
-4.8790e-02,1.04312
-4.8780e-02,1.04309
-4.8770e-02,1.0431
-4.8760e-02,1.0431
-4.8750e-02,1.04314
-4.8740e-02,1.04309
-4.8730e-02,1.04311
-4.8720e-02,1.04311
-4.8710e-02,1.04313
-4.8700e-02,1.0431
-4.8690e-02,1.04314
-4.8680e-02,1.04308
-4.8670e-02,1.04311
-4.8660e-02,1.04309
-4.8650e-02,1.0431
-4.8640e-02,1.04314
-4.8630e-02,1.04309
-4.8620e-02,1.0431
-4.8610e-02,1.04312
-4.8600e-02,1.04308
-4.8590e-02,1.04306
-4.8580e-02,1.04305
-4.8570e-02,1.04309
-4.8560e-02,1.04308
-4.8550e-02,1.04307
-4.8540e-02,1.04307
-4.8530e-02,1.04308
-4.8520e-02,1.04309
-4.8510e-02,1.04313
-4.8500e-02,1.04308
-4.8490e-02,1.04307
-4.8480e-02,1.04307
-4.8470e-02,1.04308
-4.8460e-02,1.04318
-4.8450e-02,1.04309
-4.8440e-02,1.04311
-4.8430e-02,1.04311
-4.8420e-02,1.04308
-4.8410e-02,1.04309
-4.8400e-02,1.04309
-4.8390e-02,1.0431
-4.8380e-02,1.04313
-4.8370e-02,1.04318
-4.8360e-02,1.04309
-4.8350e-02,1.0431
-4.8340e-02,1.04312
-4.8330e-02,1.0431
-4.8320e-02,1.04309
-4.8310e-02,1.04313
-4.8300e-02,1.04312
